ImageId,PredictionString
ID_387f14ca9,0.12182891 0.011796748 -3.108209 4.564597591291765 7.046272853720222 36.555660247802734 0.9563967 0.15950358 0.022328362 -3.0974972 0.47221512061943827 5.94435524937138 30.24880027770996 0.8920238 0.10912359 0.0036839107 -3.125746 5.160346067453638 5.795355683762082 28.403461456298828 0.9400369 0.09199631 -0.26485515 -3.1388326 36.13303674886177 11.509502568705045 56.408912658691406 0.88122237 0.15844665 -0.0032921773 -3.0788076 -1.5927988776617052 4.321572045056994 18.7598876953125 0.9107026 0.115463495 0.02345128 -3.0984297 2.3444168013303326 3.75758541915914 15.080636978149414 0.9956786 0.15848374 0.04767375 -3.0673258 5.063426566841011 3.5791296179961343 11.295613288879395 0.99827504
ID_bcadc06b8,0.10984421 -0.082340404 -3.127345 18.093264693920368 8.083725024409695 40.36288833618164 0.836938 0.12811446 -0.08024366 -3.1233172 18.01119386974925 7.474789582372203 35.97146987915039 0.7836065 0.10553402 -0.043566603 -3.1140382 17.4364511809058 7.63374358005661 36.083370208740234 0.56529653 0.3159828 3.1059299 -3.1059551 -5.599027856860772 6.113541771842954 24.912004470825195 0.74206626 0.21599345 3.0586066 -3.0901294 -4.73352389940398 4.315295868046961 16.811458587646484 0.93499833 0.18259357 0.10099425 -3.1054938 -4.741946826399992 3.9042577568852703 14.777138710021973 0.94871217 0.26273468 3.087323 -3.0995705 -5.720124168581769 4.180681641572635 14.970977783203125 0.9786751 0.11206941 -0.02213651 -3.0933187 -5.662209530499997 3.3877678271801663 11.224574089050293 0.99512887 0.3616368 0.14411618 -3.1013677 -5.452922156249011 2.716883537593189 8.185770034790039 0.99903405
ID_1fc89efe8,0.15607285 0.02455277 -3.0933092 27.02033614109574 14.46405585898912 79.70392608642578 0.6340985 0.16332519 -0.038638826 -3.094216 36.826170242894875 16.000381701699467 88.1698226928711 0.6050116 0.19174927 -0.104535334 -3.093732 35.451067941361686 15.243630733710077 82.29431915283203 0.865926 0.15473956 -0.07086266 -3.0987914 44.861334811013776 15.902135825773101 85.84932708740234 0.7412688 0.09694743 0.14386585 -3.1022573 5.488196775560169 7.816586461957712 39.77594757080078 0.628723 0.17617363 0.14070165 -3.067208 15.060817165224151 10.653027980608883 54.209632873535156 0.95929086 0.10377717 -0.116152406 -3.1277518 20.547734618659796 10.550895353706103 53.68991470336914 0.9422852 0.17704283 0.03861862 -3.086076 -2.1582661383813395 6.410955496776406 32.01057434082031 0.580965 0.2448617 0.027586443 -3.081003 -0.47982467649259775 5.245804803302779 24.796001434326172 0.930441 0.1314466 -0.24833904 -3.1078866 28.436003365597728 9.966596967236605 46.28752899169922 0.9862272 0.14206499 0.05848895 -3.0929863 5.232062052675225 6.160912509480021 28.121742248535156 0.9887438 0.14994775 0.031042276 -3.093004 -5.103457842585058 5.060055929339757 22.707042694091797 0.998904 0.14606202 -3.091067 -3.1061935 0.8373717816278035 4.460663318601473 20.017263412475586 0.9982461 0.11558032 -0.18905704 -3.1163983 10.461061408952567 4.360011048018361 14.815078735351562 0.9877989
ID_d1451b15e,0.15127863 3.1333122 -3.113437 -25.931082174884658 7.839478695518835 50.52939224243164 0.6839404 0.24759738 0.10054544 -3.088142 -23.369902654264912 5.803268376035469 36.51974868774414 0.9339766 0.13516997 0.016916525 -3.0925066 -19.244798625201476 13.161031922913082 80.90709686279297 0.9589395 0.12983333 0.0057643172 -3.0998237 -21.614058359333388 9.002889266026322 54.09440231323242 0.9616963 0.10767363 0.0025777565 -3.1043613 -20.805522783195407 11.092645002260369 66.65082550048828 0.9201625 0.13697515 3.138053 -3.119427 -19.20227003913955 5.604471483740987 32.9306755065918 0.9545233 0.15657322 0.005345439 -3.0907323 -4.351764626303982 12.005602291415556 69.01724243164062 0.90777653 0.16198991 0.09056305 -3.0849192 -2.2155068948833474 13.719128565498536 78.86788177490234 0.84445226 0.12897722 3.1383798 -3.1198769 -16.11992152568804 7.952415856276232 44.7490119934082 0.753783 0.18234192 0.004953705 -3.0856447 -5.148190767658782 10.248060188157645 57.66682434082031 0.9031151 0.13694799 0.060116768 -3.097175 12.604807629551665 9.029247605369235 46.84321975708008 0.9137079 0.13923693 -0.024191318 -3.1106746 12.015335732060592 9.72232576112308 49.47360610961914 0.7266067 0.121194765 3.1387808 -3.1007893 -15.128715863234508 4.598575752074083 22.13005828857422 0.8960616 0.27611965 0.20635237 -3.0908897 -12.674153094141351 4.113055283484863 17.854719161987305 0.7109492 0.29809746 0.06308499 -3.0736563 -7.599869541312418 3.15624669047539 12.296053886413574 0.98997784
ID_0f964522e,0.16715346 3.1354234 -3.1100547 -14.630917988217972 5.41942163977869 29.257308959960938 0.9291467 0.21991865 3.1223133 -3.1229203 -14.375010309804072 5.205288307594266 27.542102813720703 0.894507 0.17886505 3.0869555 -3.0795207 7.00694684221007 11.660622760542246 56.115257263183594 0.6495795 0.11664629 0.060186677 -3.1119378 9.086244069289698 9.823419311879576 45.62257385253906 0.51480883 0.09896588 0.05300891 -3.1046941 7.721419504046153 8.136583366727006 37.139774322509766 0.9660475 0.036415096 -0.00026206672 -3.1396575 10.64169910823317 8.194353495552175 35.000186920166016 0.8398781 0.13031113 0.11628891 -3.0933397 10.436773350258363 7.43930663162589 30.7861385345459 0.98337424 0.1284095 0.069594786 -3.0895035 11.109115472594219 6.964428247740546 28.3792724609375 0.99001384 0.13180006 0.06931358 -3.0729642 11.25338863224934 6.177056431648712 23.71699333190918 0.98697805 0.18613124 0.006513828 -3.0689292 11.648981428963836 5.303462565753616 19.517335891723633 0.99245787 0.10304886 -0.10815107 -3.1140378 12.425299383543699 5.572936092260047 17.381698608398438 0.99371004
ID_d0d4b7809,0.15116686 0.07855313 -3.0832782 17.678613321760082 11.779229067151483 74.1262435913086 0.62542284 0.10838759 -0.05803443 -3.1190875 24.32329712251729 10.338428667150993 63.55521774291992 0.66230553 0.13657057 -0.004062645 -3.1024408 26.6299203437772 10.371381339314034 63.75779342651367 0.52903914 0.11102307 -3.0469346 -3.1274252 7.29790998256513 9.29611686224846 54.62199401855469 0.9699725 0.057832833 -0.046000704 -3.1289062 27.64706633991048 9.826020066634513 57.735591888427734 0.90960574 0.11800367 -0.020350982 -3.1146877 2.919354109524761 7.163395164322349 40.30911636352539 0.85112494 0.16217804 0.08715471 -3.0727637 4.149940653956721 3.2645132493363054 12.906938552856445 0.97934926
ID_d21d90226,0.12589717 0.046177413 -3.1131227 13.13909937091956 9.360759403343828 42.00648498535156 0.70519894 0.14992833 -0.030404007 -3.1135666 12.666648058968569 8.69075840583206 38.35259246826172 0.83800626 0.081937835 -3.0397441 3.1379566 12.586149631176276 8.099639309464244 35.74396514892578 0.7878047 0.1897862 0.015665658 -3.083852 3.275053748564993 9.295292324046969 40.35074234008789 0.87477976 0.15694165 0.04176984 -3.1018784 4.5960460636819604 7.216252759828503 31.325658798217773 0.5568462 0.15848017 0.12723462 -3.0956638 1.4592688446831943 7.5133361595174115 31.58404541015625 0.63702 0.15770942 -0.06745739 -3.1089125 13.406553609233733 7.3289049861687126 30.808746337890625 0.8761256 0.13838935 0.09230876 -3.1079497 3.9025870249914547 7.296960230561588 30.197065353393555 0.976363 0.1635912 -0.057196625 -3.095908 14.08725492690263 6.91938350267343 28.634536743164062 0.9023274 0.148738 -3.021753 -3.1148188 14.8496823616927 6.150715253518161 25.0634822845459 0.7835161 0.11023685 -2.8772871 -3.1360128 19.22043192080463 6.927600428927764 27.38972282409668 0.64958405 0.1755135 0.061932087 -3.0920928 0.5821101715923511 4.647616830291858 17.590662002563477 0.9939022
ID_09cf1767d,0.20315288 -0.01667888 -3.0677054 -5.206707283750106 15.100261518528612 88.72590637207031 0.7331174 0.13713478 0.029534552 -3.091475 -7.3886443756683065 12.039266500158035 69.21076965332031 0.6619623 0.10051952 -0.06465186 -3.1063628 -3.527383160914688 13.464112164374562 77.40185546875 0.5424969 0.13885796 0.058104504 -3.100846 8.761356954934314 12.46921581781308 70.16548156738281 0.84479237 0.1266826 3.1080253 -3.1219492 -8.477586337537584 9.025660809192644 46.82461166381836 0.83955806 0.13645433 3.1404889 -3.1175406 -10.282698158483942 7.527189070917693 38.30330276489258 0.60731775 0.19274972 -0.085825995 -3.091165 -1.5069379749294214 6.622521963564743 33.06694793701172 0.9509056 0.12928176 0.07236185 -3.0951717 7.624225708281891 7.029366174348535 33.82792663574219 0.99413043 0.15580486 0.00049352087 -3.0907133 -3.3649208878956234 5.219436934900241 23.033540725708008 0.99827826
ID_0c3b1786e,0.16933917 3.1319304 -3.1229026 -21.748618438681568 10.491860438398668 54.43117141723633 0.9809801 0.17665349 3.1304083 -3.1243453 -16.94460124664481 5.376557119818273 26.845714569091797 0.9884879 0.18225037 3.1296854 -3.1184182 -9.900559029803127 9.987601667537618 49.869144439697266 0.8615741 0.18501209 3.1333702 -3.1184423 -6.266512555616888 9.4379614267189 47.124732971191406 0.75317955 0.19156574 0.054295108 -3.0791812 -6.35823981552398 8.379058886400259 41.06637954711914 0.9324678 0.13215564 3.0570502 -3.098133 -4.241151590912004 8.991477384015013 43.27033615112305 0.57551295 0.13726865 -0.017239893 -3.082424 -5.902175502396915 5.324737195677741 23.114614486694336 0.9541733 0.19685863 0.02312629 -3.0666473 -6.584332105951005 3.430580171706259 13.76823902130127 0.9958007 0.08574486 0.048897192 -3.1015384 8.536377901946324 5.225558554866854 19.230640411376953 0.9900564
ID_98f0679da,0.18634617 -0.1259047 -3.1047208 0.8491956780684049 10.280724804672666 54.39713668823242 0.71679 0.22216927 3.1234853 -3.1130445 -15.781008085449802 8.244196599650067 42.77042007446289 0.8831919 0.123998165 0.027410237 -3.113017 5.693708886082632 14.291259215667402 74.1422348022461 0.79217523 0.21589397 3.1230223 -3.1061945 -10.552738727040722 7.365167162790737 37.47882843017578 0.71178603 0.15739773 -0.014132283 -3.0874054 -2.779225736483941 9.306956975588228 47.35993576049805 0.9129941 0.14429848 3.1342168 -3.1119547 -11.06700487976908 7.002422061820937 34.963829040527344 0.91337216 0.13574801 3.1378343 -3.1134784 -9.08541453706798 7.1260452955255715 35.581092834472656 0.90877664 0.18959008 0.031405307 -3.074333 -3.5579334846034882 7.090361115521432 34.7503776550293 0.9909636 0.14816082 0.030988952 -3.0991027 4.904046577495528 8.953467767964803 43.88159942626953 0.98887056 0.07949595 0.07019301 -3.0988512 -3.8474697535490705 4.975325611217624 21.250892639160156 0.9934284 0.1897968 0.03908047 -3.087682 0.04954426739971041 4.788241568846704 19.815216064453125 0.9910585
ID_ab9952233,0.1265384 0.028121311 -3.1124587 33.28309017618436 16.676055555740888 104.94178771972656 0.5985486 0.14613521 0.04401093 -3.1071508 28.963820537816233 16.194271285228055 99.5538558959961 0.7348752 0.1630739 0.007236678 -3.1006234 14.551104926068774 15.577953916432932 93.60107421875 0.53952324 0.1528086 -0.0669291 -3.10948 29.095116523431088 13.924620949586647 83.66692352294922 0.5175669 0.09533864 -3.091233 -3.138639 14.411826283924242 9.879870307642022 54.44285202026367 0.9899873 0.12448883 -0.040552232 -3.1131678 22.78735439595834 10.005430701162304 55.13475036621094 0.8830493 0.15733062 0.030766351 -3.086534 -1.229223695799135 9.59873749986751 51.81977844238281 0.9626143 0.18775785 0.05657343 -3.092968 5.4969906878277115 9.29609508728926 49.187286376953125 0.96962386 0.15131581 0.0482704 -3.1005974 7.257696950051077 7.931435908300941 41.96663284301758 0.9267172 0.16842365 -0.09697395 -3.1059227 21.024396083538292 8.612249691255748 45.568939208984375 0.8925276 0.19257367 -0.08452716 -3.0888958 22.69891149059051 7.880005187208006 41.69450378417969 0.9477845 0.047066223 0.09941284 -3.122703 -3.5193811461098967 7.0135328097224985 34.373836517333984 0.8088569 0.20332146 0.043754417 -3.0805748 0.745427385592393 7.611862389934757 37.30629348754883 0.8798399 0.23200011 0.035522167 -3.056246 1.870220333978132 6.552098611656415 31.531137466430664 0.72670496 0.10099885 -3.0230355 -3.1409318 12.768344094621924 6.932727517852307 33.36286544799805 0.992588 0.16601995 -0.03025082 -3.093402 20.020665904885433 6.3222166717604935 30.42486000061035 0.99790215 0.20628582 0.07563835 -3.0932336 -3.7207621626510594 5.653155514647565 26.254758834838867 0.93667054 0.12644851 0.01039438 -3.1086624 4.944487324348735 5.103071402881493 23.293182373046875 0.9937319 0.077130064 0.10120211 -3.100741 -3.631154505872251 4.437629295635373 19.583398818969727 0.8797537 0.09540431 -3.1404283 -3.120313 -4.363572773235225 4.07060006016642 17.386577606201172 0.98819005 0.14007677 0.035847533 -3.0883203 -4.975277942684582 3.8631377473725603 15.50425910949707 0.64350146 0.14051227 3.1380463 -3.1212344 -7.671813847388091 3.8199809737067874 12.500844955444336 0.99360013
ID_e2e19d69e,0.19339925 0.017073676 -3.108329 -9.094465031509941 19.872700660893315 119.40631866455078 0.6207609 0.15200077 0.14667761 -3.1168163 -18.282120969713258 11.59016819162364 68.10134887695312 0.56328744 0.09102522 -3.13674 -3.119577 -21.082885393767764 9.176220511748546 51.63547897338867 0.7028659 0.14783229 0.11369861 -3.10071 -16.576408148044916 9.99680495997653 56.252986907958984 0.75166714 0.17355406 0.046818007 -3.0728097 2.7298565943274724 11.842314524950275 65.25686645507812 0.97502553 0.15225172 0.013615664 -3.098181 4.648613394120538 11.647971677536816 64.18594360351562 0.7580891 0.11889456 3.1410308 -3.1209846 -16.854648107204383 6.840950474779259 36.93157958984375 0.9694322 0.15116154 3.1370215 -3.1247578 -13.930073098922664 7.341080656115167 39.63158416748047 0.97845936 0.18637285 3.1258302 -3.105761 -6.187183018237572 9.224901512714496 49.80158615112305 0.8808527 0.26630268 3.1146765 -3.110672 -7.08968764299744 7.978532972743203 42.2158317565918 0.89531946 0.14089154 -0.035741802 -3.1063647 -0.09087289334846815 9.184542540308179 48.597042083740234 0.99128425 0.16763262 3.1313121 -3.1110654 -3.967433933811016 7.614966711637447 38.74997329711914 0.6552614 0.088026926 -3.1365414 -3.1192496 -7.144555580288291 5.808392087030576 28.46735382080078 0.84427506 0.25337347 3.117827 -3.1228113 -4.883802186233092 5.296794992714531 24.5997257232666 0.96048146 0.3768709 3.0987556 -3.112336 -10.699068858832575 4.31048116787645 19.675371170043945 0.9963741 0.12646031 0.04654964 -3.1088798 2.9918306876123495 5.339294656528665 23.960128784179688 0.99274206 0.19238627 0.049836043 -3.0712674 15.43033591028611 5.704224463646554 23.6058349609375 0.8822273 0.105427384 -0.07539089 -3.1231287 6.204386174816264 5.007747476407964 20.406015396118164 0.9881048 0.11977182 -3.1359391 -3.1187735 -6.3613595759410035 2.5095091151901707 8.112499237060547 0.8494858 0.14583755 0.109547116 -3.0851586 2.9504629478723725 3.849421191033427 12.14864444732666 0.9983594
ID_dc4fa6c93,0.20792677 -3.0148487 -3.105132 34.70872886314781 12.803364740259305 80.57109069824219 0.6999488 0.17099881 -2.961872 -3.1170175 34.73937276640106 11.694301683917473 71.89041137695312 0.72182053 0.2625794 3.1160946 -3.1157136 -10.097820155737015 8.33602828773828 43.2468376159668 0.6798899 0.16582821 3.135552 -3.116858 -9.0035089420546 6.749429321497384 32.48076629638672 0.9474435 0.22079192 3.1242294 -3.1132264 -9.148325329237046 5.975678966114309 27.752643585205078 0.937615 0.28216267 3.111739 -3.1186407 -9.493865780560172 5.6305490826038564 24.84779167175293 0.9759838 0.1851389 0.012650359 -3.1160803 -8.720641115851805 4.570455942277697 18.07025718688965 0.9867753 0.29347172 3.1107125 -3.1181903 -9.061834409543717 3.901174889019442 14.160774230957031 0.998946
ID_2bb252857,0.12338965 3.1392589 -3.1138375 -34.08627746776664 8.916222272197352 58.897220611572266 0.7878513 0.16305672 -0.018440776 -3.0919228 -14.073651822077984 10.684778448272112 61.42415237426758 0.9942596 0.17866081 -0.04136667 -3.1038592 6.02424810252343 19.072833972394776 109.64501190185547 0.55945027 0.1860029 -0.032421794 -3.0803616 -3.659509987691848 17.656922536179408 99.35720825195312 0.9804416 0.11410032 0.0357077 -3.0962784 -14.255349555676514 6.47447046102884 35.67745590209961 0.99417794 0.13688986 3.1363826 -3.1166754 -12.395575411341273 7.413748072731366 40.853328704833984 0.92117256 0.16967331 -0.04640971 -3.0822809 -6.671563735604273 9.60908224315967 51.87562561035156 0.99040645 0.13162875 0.030637907 -3.0922022 0.16082032724855821 11.914200543021828 64.3200454711914 0.97072405 0.18045412 -0.09179894 -3.082267 -4.1858524266963855 8.861413680516343 46.88731002807617 0.9798514 0.09420274 0.103614345 -3.1370525 -9.099344333686071 5.21723568088975 25.570053100585938 0.7594432 0.12072754 0.1525038 -3.094275 7.639392395595316 6.4260691794660545 29.844375610351562 0.9800725 0.15266854 0.13799684 -3.0778708 7.537920871105936 5.1043269166095655 22.525556564331055 0.94802886 0.15932296 -0.098004594 -3.0829408 -4.6069611395137 3.46916902099999 14.356488227844238 0.9956305 0.12054634 0.051793057 -3.1085246 6.448037101034576 4.620363994329949 17.242088317871094 0.99507105
ID_bb3be1d26,0.122147724 0.1469378 -3.1070435 -12.401842734488412 13.170891568497758 84.89303588867188 0.8167174 0.21065907 0.10739183 -3.0774066 -41.44490547105705 9.657600557675174 58.02827453613281 0.85206974 0.12021439 3.1402495 -3.118977 -9.477558384612621 12.264836361687934 73.69400787353516 0.91947925 0.17296539 -0.0781188 -3.0874436 -0.5884972451563044 9.85661944459499 55.464149475097656 0.9848861 0.15215905 0.08841347 -3.104756 -20.32912607802218 8.405614054812503 46.31898880004883 0.75434417 0.10898028 3.1414838 -3.1173925 -13.274565606566778 6.304859363610724 34.74281692504883 0.9479829 0.18027663 0.08309743 -3.083115 6.141681879823885 11.043375247752422 59.618804931640625 0.9760645 0.1285227 0.045135003 -3.1025107 10.368687012251044 12.354557327870694 66.69735717773438 0.82603854 0.12963831 3.0986888 -3.108901 11.317612089178759 11.19930193963922 58.10133743286133 0.98010534 0.15861349 3.133113 -3.1192307 -9.843397184355618 5.902243888420209 29.470523834228516 0.9950512 0.17617692 -3.0705588 -3.1041265 10.287689724033989 8.639148692163026 43.13617706298828 0.95905536 0.17981838 0.104853876 -3.0694723 -12.320635742817636 4.201640910633749 20.219860076904297 0.9860663 0.13078845 0.04075109 -3.1087573 11.373012385826478 7.007000401864541 33.12086486816406 0.61985713 0.07509011 0.03969707 -3.1168854 12.432486082835261 6.346598832698085 28.007741928100586 0.8601604 0.11894193 -3.0491428 -3.1227784 7.505745661027248 5.708337649349669 23.99631690979004 0.96613634 0.1526035 3.1199799 -3.0989125 10.532911674888876 4.770909093647115 18.31804847717285 0.9937034 0.122517586 0.14026739 -3.0824578 5.278467931638842 4.04186651377861 14.281548500061035 0.9952748
